"BMI","HR"
25.2781954887218,1.00698724511452
25.3333333333333,1.00821026848587
25.3884711779449,1.00938166860145
25.4436090225564,1.01050457871052
25.4987468671679,1.01158215411722
25.5538847117794,1.01261757067859
25.609022556391,1.01361402340035
25.6641604010025,1.01457472513156
25.719298245614,1.01550290535969
25.7744360902256,1.01640180910734
25.8295739348371,1.01727469593149
25.8847117794486,1.0181248390267
25.9398496240602,1.01895552443276
25.9949874686717,1.019770050348
26.0501253132832,1.02057172654887
26.1052631578947,1.02136387391656
26.1604010025063,1.02214982407139
26.2155388471178,1.02293291911558
26.2706766917293,1.02371651148501
26.3258145363409,1.02450396391062
26.3809523809524,1.02529864948999
26.4360902255639,1.02610395186975
26.4912280701754,1.0269232655394
26.546365914787,1.02775999623712
26.6015037593985,1.02861756146832
26.65664160401,1.02949939113761
26.7117794486216,1.03040892829487
26.7669172932331,1.03134962999634
26.8220551378446,1.03232496828161
26.8771929824561,1.03333843126737
26.9323308270677,1.03439352435925
26.9874686716792,1.03549377158259
27.0426065162907,1.03664271703382
27.0977443609023,1.03784392645352
27.1528822055138,1.03910098892306
27.2080200501253,1.04041751868631
27.2631578947368,1.04179715709844
27.3182957393484,1.04324357470386
27.3734335839599,1.04476047344554
27.4285714285714,1.04635158900823
27.483709273183,1.04802069329821
27.5388471177945,1.04977159706257
27.593984962406,1.05160815265115
27.6491228070175,1.05353425692452
27.7042606516291,1.05555385431181
27.7593984962406,1.05767094002238
27.8145363408521,1.0598895634156
27.8696741854637,1.06221383153337
27.9248120300752,1.06464791280051
27.9799498746867,1.06719604089824
28.0350877192982,1.06986251881654
28.0902255639098,1.07265172309166
28.1453634085213,1.07556810823519
28.2005012531328,1.07861621136193
28.2556390977444,1.08180065702392
28.3107769423559,1.08512616225884
28.3659147869674,1.08859745031773
28.4210526315789,1.0922164378814
28.4761904761905,1.09598166261203
28.531328320802,1.09989148273059
28.5864661654135,1.10394427052095
28.6416040100251,1.10813840919621
28.6967418546366,1.11247228980552
28.7518796992481,1.11694430817891
28.8070175438597,1.1215528619079
28.8621553884712,1.12629634736005
28.9172932330827,1.13117315672549
28.9724310776942,1.1361816750939
29.0275689223058,1.14132027756053
29.0827067669173,1.14658732636002
29.1378446115288,1.15198116802688
29.1929824561403,1.15750013058192
29.2481203007519,1.16314252074381
29.3032581453634,1.16890662116529
29.3583959899749,1.17479068769372
29.4135338345865,1.18079294665574
29.468671679198,1.18691159216617
29.5238095238095,1.19314478346114
29.5789473684211,1.199490642256
29.6340852130326,1.20594725012838
29.6892230576441,1.21251264592719
29.7443609022556,1.21918482320839
29.7994987468672,1.2259617276985
29.8546365914787,1.2328412547871
29.9097744360902,1.23982124704977
29.9649122807018,1.24689949180275
30.0200501253133,1.25407371869132
30.0751879699248,1.26134159731345
30.1303258145363,1.26870073488105
30.1854636591479,1.27614867392071
30.2406015037594,1.28368289001648
30.2957393483709,1.29130078959707
30.3508771929825,1.29899970777022
30.406015037594,1.30677690620698
30.4611528822055,1.31462957107887
30.516290726817,1.3225548110511
30.5714285714286,1.33054965533505
30.6265664160401,1.33861105180344
30.6817042606516,1.34673586517177
30.7368421052632,1.35492087524963
30.7919799498747,1.36316277526588
30.8471177944862,1.3714581702714
30.9022556390977,1.37980357562376
30.9573934837093,1.38819541555774
31.0125313283208,1.39663002184624
31.0676691729323,1.40510363255588
31.1228070175439,1.41361239090178
31.1779448621554,1.42215234420621
31.2330827067669,1.4307194429658
31.2882205513784,1.43930954003198
31.34335839599,1.44791838990964
31.3984962406015,1.45654164817884
31.453634085213,1.46517487104449
31.5087719298246,1.47381351501905
31.5639097744361,1.48245293674325
31.6190476190476,1.4910883929499
31.6741854636591,1.49971504057574
31.7293233082707,1.50832793702647
31.7844611528822,1.51692204059995
31.8395989974937,1.52549221107247
31.8947368421053,1.53403321045312
31.9498746867168,1.54253970391111
32.0050125313283,1.55100626088072
32.0601503759398,1.55942735634877
32.1152882205514,1.56779737232894
32.1704260651629,1.57611059952761
32.2255639097744,1.58436123920539
32.280701754386,1.59254340523851
32.3358395989975,1.60065112638402
32.390977443609,1.60867834875255
32.4461152882206,1.61661893849219
32.5012531328321,1.62446668468669
32.5563909774436,1.63221530247107
32.6115288220551,1.6398584363674
32.6666666666667,1.64738966384313
32.7218045112782,1.65480249909412
32.7769423558897,1.66209039705414
32.8320802005013,1.6692467576323
32.8872180451128,1.67626493017931
32.9423558897243,1.68313821818337
32.9974937343358,1.68985988419576
33.0526315789474,1.69642315498597
33.1077694235589,1.70282122692551
33.1629072681704,1.70904792825164
33.218045112782,1.71510272813966
33.2731829573935,1.72098805256768
33.328320802005,1.72670646132817
33.3834586466165,1.73226062213574
33.4385964912281,1.73765330727787
33.4937343358396,1.74288739026948
33.5488721804511,1.74796584251744
33.6040100250627,1.75289173000084
33.6591478696742,1.75766820997302
33.7142857142857,1.76229852769059
33.7694235588972,1.76678601317521
33.8245614035088,1.77113407801307
33.8796992481203,1.77534621219716
33.9348370927318,1.77942598101733
33.9899749373434,1.78337702200252
34.0451127819549,1.78720304191995
34.1002506265664,1.79090781383526
34.1553884711779,1.79449517423791
34.2105263157895,1.7979690202357
34.265664160401,1.80133330682209
34.3208020050125,1.80459204421993
34.3759398496241,1.80774929530508
34.4310776942356,1.81080917311292
34.4862155388471,1.81377583843099
34.5413533834586,1.81665349748056
34.5964912280702,1.81944639968989
34.6516290726817,1.82215883556172
34.7067669172932,1.82479513463742
34.7619047619048,1.82735966356012
34.8170426065163,1.82985682423894
34.8721804511278,1.83229105211634
34.9273182957393,1.83466681454046
34.9824561403509,1.83698860924427
35.0375939849624,1.83926096293317
35.0927318295739,1.84148842998264
35.1478696741855,1.84367559124729
35.203007518797,1.8458270529829
35.2581453634085,1.84794744588254
35.3132832080201,1.85004142422808
35.3684210526316,1.85211366515836
35.4235588972431,1.85416886805491
35.4786967418546,1.85621175404646
35.5338345864662,1.85824706563318
35.5889724310777,1.86027956643167
35.6441102756892,1.86231335953653
35.6992481203008,1.86434937601989
35.7543859649123,1.86638761842463
35.8095238095238,1.86842808918429
35.8646616541353,1.87047079073506
35.9197994987469,1.87251572551582
35.9749373433584,1.87456289596808
36.0300751879699,1.87661230453605
36.0852130325814,1.87866395366661
36.140350877193,1.88071784580929
36.1954887218045,1.88277398341631
36.250626566416,1.8848323689426
36.3057644110276,1.88689300484573
36.3609022556391,1.88895589358598
36.4160401002506,1.89102103762631
36.4711779448622,1.89308843943239
36.5263157894737,1.89515810147256
36.5814536340852,1.89723002621788
36.6365914786967,1.89930421614211
36.6917293233083,1.9013806737217
36.7468671679198,1.90345940143582
36.8020050125313,1.90554040176634
36.8571428571429,1.90762367719785
36.9122807017544,1.90970923021767
36.9674185463659,1.91179706331581
37.0225563909774,1.91388717898502
37.077694235589,1.91597957972077
37.1328320802005,1.91807426802128
37.187969924812,1.92017124638746
37.2431077694236,1.92227051732299
37.2982456140351,1.92437208333426
37.3533834586466,1.92647594693043
37.4085213032581,1.92858211062338
37.4636591478697,1.93069057692774
37.5187969924812,1.93280134836089
37.5739348370927,1.93491442744297
37.6290726817043,1.93702981669688
37.6842105263158,1.93914751864825
37.7393483709273,1.94126753582549
37.7944862155388,1.94338987075979
37.8496240601504,1.94551452598508
37.9047619047619,1.94764150403807
37.9598997493734,1.94977080745824
38.015037593985,1.95190243878786
38.0701754385965,1.95403640057197
38.125313283208,1.95617269535838
38.1804511278196,1.95831132569771
38.2355889724311,1.96045229414336
38.2907268170426,1.96259560325151
38.3458646616541,1.96474125558113
38.4010025062657,1.96688925369403
38.4561403508772,1.96903960015476
38.5112781954887,1.97119229753073
38.5664160401003,1.97334734839212
38.6215538847118,1.97550475531193
38.6766917293233,1.97766452086598
38.7318295739348,1.97982664763289
38.7869674185464,1.98199113819413
38.8421052631579,1.98415799513395
38.8972431077694,1.98632722103946
38.9523809523809,1.98849881850058
39.0075187969925,1.99067279011007
39.062656641604,1.99284913846352
39.1177944862155,1.99502786615937
39.1729323308271,1.99720897579887
39.2280701754386,1.99939246998615
39.2832080200501,2.00157835132817
39.3383458646617,2.00376662243473
39.3934837092732,2.0059572859185
39.4486215538847,2.00815034439501
39.5037593984962,2.01034580048263
39.5588972431078,2.01254365680261
39.6140350877193,2.01474391597905
39.6691729323308,2.01694658063894
39.7243107769424,2.01915165341211
39.7794486215539,2.0213591369313
39.8345864661654,2.02356903383212
39.8897243107769,2.02578134675303
39.9448621553885,2.02799607833542
40,2.03021323122354
