"BMI","risk_90mo","LCL","UCL","risk_90mo_pct","LCL_pct","UCL_pct"
20.7563871676689,0.0202121986736106,0.0196454582613156,0.0208016661144813,2.02121986736106,1.96454582613156,2.08016661144813
20.7935687455311,0.0201364204828278,0.0195723710320935,0.0207237896217299,2.01364204828278,1.95723710320935,2.07237896217299
20.8307503233933,0.0200609907840965,0.0194996179946342,0.0206462690280943,2.00609907840965,1.94996179946342,2.06462690280943
20.8679319012556,0.0199859747451285,0.0194272622111179,0.0205691696419125,1.99859747451285,1.94272622111179,2.05691696419125
20.9051134791178,0.019911436552972,0.019355365802686,0.0204925557901771,1.9911436552972,1.9355365802686,2.04925557901771
20.94229505698,0.0198374394284405,0.019283989963233,0.0204164908328159,1.98374394284405,1.9283989963233,2.04164908328159
20.9794766348422,0.0197640456425574,0.0192131949751415,0.0203410371789384,1.97640456425574,1.92131949751415,2.03410371789384
21.0166582127044,0.0196913165349647,0.0191430402269088,0.0202662563049978,1.96913165349647,1.91430402269088,2.02662563049978
21.0538397905666,0.0196193125342428,0.0190735842326147,0.0201922087748174,1.96193125342428,1.90735842326147,2.01922087748174
21.0910213684289,0.0195480931800927,0.0190048846531865,0.0201189542614348,1.95480931800927,1.90048846531865,2.01189542614348
21.1282029462911,0.0194777171473327,0.0189369983194112,0.0200465515707144,1.94777171473327,1.89369983194112,2.00465515707144
21.1653845241533,0.019408242271663,0.0188699812566542,0.0199750586666869,1.9408242271663,1.88699812566542,1.99750586666869
21.2025661020155,0.0193397255771552,0.0188038887112423,0.0199045326985688,1.93397255771552,1.88038887112423,1.99045326985688
21.2397476798777,0.0192722233054255,0.0187387751784703,0.0198350300294266,1.92722233054255,1.87387751784703,1.98350300294266
21.27692925774,0.0192057909464518,0.0186746944321945,0.0197666062664424,1.92057909464518,1.86746944321945,1.97666062664424
21.3141108356022,0.0191404832709991,0.0186116995559797,0.0196993162927489,1.91404832709991,1.86116995559797,1.96993162927489
21.3512924134644,0.0190763543646194,0.0185498429757659,0.0196332143007986,1.90763543646194,1.85498429757659,1.96332143007986
21.3884739913266,0.0190134576631946,0.0184891764940251,0.0195683538272385,1.90134576631946,1.84891764940251,1.95683538272385
21.4256555691888,0.018951845989996,0.0184297513253845,0.0195047877892605,1.8951845989996,1.84297513253845,1.95047877892605
21.462837147051,0.0188915715942342,0.0183716181336877,0.0194425685224049,1.88915715942342,1.83716181336877,1.94425685224049
21.5000187249133,0.0188326861910785,0.0183148270704788,0.0193817478197949,1.88326861910785,1.83148270704788,1.93817478197949
21.5372003027755,0.0187752410031274,0.018259427814887,0.0193223769727825,1.87752410031274,1.8259427814887,1.93223769727825
21.5743818806377,0.0187192868033162,0.0182054696149011,0.0192645068129928,1.87192868033162,1.82054696149011,1.92645068129928
21.6115634584999,0.0186648739592487,0.0181530013300219,0.019208187755753,1.86648739592487,1.81530013300219,1.9208187755753
21.6487450363621,0.0186120524789473,0.0181020714752851,0.0191534698448988,1.86120524789473,1.81020714752851,1.91534698448988
21.6859266142244,0.0185608720580168,0.0180527282666515,0.019100402798954,1.85608720580168,1.80527282666515,1.9100402798954
21.7231081920866,0.0185113821282222,0.0180050196677656,0.0190490360586808,1.85113821282222,1.80050196677656,1.90490360586808
21.7602897699488,0.0184636319074845,0.0179589934380845,0.0189994188360064,1.84636319074845,1.79589934380845,1.89994188360064
21.797471347811,0.0184176704513035,0.0179146971823878,0.0189516001643295,1.84176704513035,1.79146971823878,1.89516001643295
21.8346529256732,0.0183735467056194,0.0178721784016785,0.0189056616309814,1.83735467056194,1.78721784016785,1.89056616309814
21.8718345035354,0.0183313095611308,0.0178314845454927,0.0188616264952428,1.83313095611308,1.78314845454927,1.88616264952428
21.9090160813977,0.0182910079090907,0.0177926630656381,0.018819530851126,1.82910079090907,1.77926630656381,1.8819530851126
21.9461976592599,0.0182526906986058,0.0177557614713869,0.018779423415193,1.82526906986058,1.77557614713869,1.8779423415193
21.9833792371221,0.0182164069954723,0.0177208273861527,0.018741352996636,1.82164069954723,1.77208273861527,1.8741352996636
22.0205608149843,0.0181822060425819,0.0176879086056869,0.018705368555917,1.81822060425818,1.76879086056869,1.8705368555917
22.0577423928465,0.0181501350824474,0.017657050988096,0.0186715170368583,1.81501350824474,1.7657050988096,1.86715170368583
22.0949239707088,0.0181201938544372,0.0176282543670117,0.018639798096722,1.81201938544372,1.76282543670117,1.8639798096722
22.132105548571,0.0180923369376531,0.0176014748169434,0.018610166447745,1.80923369376531,1.76014748169434,1.8610166447745
22.1692871264332,0.0180665180002063,0.0175766675226489,0.0185825758867651,1.80665180002063,1.75766675226489,1.85825758867651
22.2064687042954,0.0180426916101812,0.0175537885339318,0.0185569810983983,1.80426916101812,1.75537885339318,1.85569810983983
22.2436502821576,0.0180208131902271,0.0175327947219135,0.0185333376111601,1.80208131902271,1.75327947219135,1.85333376111601
22.2808318600198,0.0180008389735703,0.01751364373667,0.0185116017549501,1.80008389735703,1.751364373667,1.85116017549501
22.3180134378821,0.0179827259613933,0.0174962939661823,0.0184917306198491,1.79827259613933,1.74962939661823,1.84917306198491
22.3551950157443,0.0179664318815289,0.0174806166974479,0.0184736820161811,1.79664318815289,1.74806166974479,1.84736820161811
22.3923765936065,0.017951915148421,0.0174666101848352,0.0184574144357922,1.7951915148421,1.74666101848352,1.84574144357922
22.4295581714687,0.0179391348243063,0.0174542810914488,0.0184429067270843,1.79391348243063,1.74542810914488,1.84429067270843
22.4667397493309,0.0179280505815737,0.0174435904260616,0.0184301267793097,1.79280505815737,1.74435904260616,1.84301267793097
