"BMI","HR","LCL","UCL"
20.7563871676689,1.01584898795126,0.815875862269323,1.26483600513844
20.7935687455311,1.01100294116468,0.811993084593952,1.2587877488572
20.8307503233933,1.00618460528182,0.808085142219569,1.25284751199032
20.8679319012556,1.00139837562857,0.804158522029058,1.24701620295122
20.9051134791178,0.99664856189096,0.800219824568775,1.24129436115207
20.94229505698,0.991939389654332,0.796275748723373,1.23568217960338
20.9794766348422,0.987275002123828,0.792333076039645,1.23017952840055
21.0166582127044,0.982659462019819,0.788398654950624,1.22478597881113
21.0538397905666,0.978096753642107,0.784479385144003,1.21950082768538
21.0910213684289,0.973590785097005,0.780582202306916,1.21432312192676
21.1282029462911,0.969145390681645,0.77671406346287,1.20925168277757
21.1653845241533,0.964764333420157,0.772881933096989,1.20428512969631
21.2025661020155,0.960451307746638,0.769092770243617,1.19942190362813
21.2397476798777,0.956209942330191,0.765353516686517,1.19466028949549
21.27692925774,0.952043803037583,0.761671086397226,1.18999843776342
21.3141108356022,0.947956396029479,0.758052356312495,1.18543438496055
21.3512924134644,0.94395117098651,0.754504158527583,1.18096607306404
21.3884739913266,0.940031524461851,0.751033273959391,1.17659136768134
21.4256555691888,0.936200803357342,0.747646427512152,1.172308074986
21.462837147051,0.932462308520601,0.744350284759259,1.16811395738605
21.5000187249133,0.928819298460973,0.741151450137907,1.16400674792313
21.5372003027755,0.925274993182594,0.738056466638705,1.15998416341787
21.5743818806377,0.921832578133284,0.735071816960385,1.15604391639144
21.6115634584999,0.91849520826842,0.732203926090084,1.15218372580572
21.6487450363621,0.915266012229407,0.729459165262368,1.1484013266747
21.6859266142244,0.91214809663685,0.726843857245029,1.14469447860759
21.7231081920866,0.909144550498988,0.724364282896522,1.14106097335018
21.7602897699488,0.906258449736468,0.722026688938542,1.13749864139531
21.797471347811,0.903492861825054,0.719837296887427,1.13400535773639
21.8346529256732,0.900850850558381,0.717802313089604,1.13057904683912
21.8718345035354,0.898335480933417,0.715927939808889,1.12721768690756
21.9090160813977,0.895949824161836,0.714220387317007,1.12391931352043
21.9461976592599,0.89369696281112,0.712685886942852,1.12068202271257
21.9833792371221,0.891579996079761,0.711330705040683,1.11750397357601
22.0205608149843,0.889602045211574,0.710161157842381,1.11438339045327
22.0577423928465,0.887766114225989,0.709183400862326,1.11131855682126
22.0949239707088,0.886072149836245,0.708398826946762,1.10830767196405
22.132105548571,0.884517198031812,0.707804254543685,1.10534892746362
22.1692871264332,0.883098266747365,0.707396381794768,1.10244068078716
22.2064687042954,0.88181244196333,0.707171974134657,1.09958144728918
22.2436502821576,0.880656883762152,0.707127863819803,1.09676988646469
22.2808318600198,0.879628822519504,0.707260948784437,1.09400478951493
22.3180134378821,0.878725555224097,0.707568190919108,1.09128506808777
22.3551950157443,0.877944441920092,0.708046613854683,1.08860974407057
22.3923765936065,0.877282902266439,0.708693300323776,1.08597794032681
22.4295581714687,0.876738412207783,0.709505389162099,1.0833888722796
22.4667397493309,0.876308500751868,0.710480072003962,1.08084184025601
22.5039213271931,0.875990746848663,0.711614589718978,1.0783362225155
22.5411029050554,0.875782776366672,0.712906228630848,1.07587146889367
22.5782844829176,0.875682259162202,0.714352316553706,1.07344709500045
22.6154660607798,0.875686906237548,0.7159502186769,1.07106267691769
22.652647638642,0.875794466984331,0.717697333325068,1.0687178463473
22.6898292165042,0.876002726508439,0.719591087616982,1.06641228616588
22.7270107943665,0.876309503033227,0.721628933043655,1.06414572634643
22.7641923722287,0.876712645377844,0.723808340983764,1.06191794021155
22.8013739500909,0.877210030507766,0.726126798172288,1.05972874098617
22.8385555279531,0.877799561154785,0.728581802136497,1.05757797862096
22.8757371058153,0.878479163503895,0.731170856611955,1.05546553686025
22.9129186836775,0.879246784944688,0.733891466949954,1.05339133053074
22.9501002615398,0.880100391885066,0.736741135526825,1.05135530302969
22.987281839402,0.881037967625181,0.739717357164775,1.04935742399269
23.0244634172642,0.882057510289753,0.742817614573289,1.04739768712336
23.0616449951264,0.883157030816977,0.746039373819693,1.04547610816848
23.0988265729886,0.884334551002461,0.749380079837177,1.04359272302334
23.1360081508509,0.885588101596708,0.752837151978412,1.04174758595356
23.1731897287131,0.886915720454848,0.756407979622818,1.03994076792023
23.2103713065753,0.888315450737402,0.760089917845627,1.03817235499637
23.2475528844375,0.88978533916104,0.763880283157017,1.03644244686335
23.2847344622997,0.891323434298382,0.76777634931984,1.03475115537651
23.3219160401619,0.892927784926025,0.77177534325482,1.03309860318982
23.3590976180242,0.894596438420087,0.775874441042451,1.03148492242976
23.3962791958864,0.896327439198676,0.780070764031373,1.02991025340894
23.4334607737486,0.898118827210806,0.784361375063532,1.02837474337027
23.4706423516108,0.899968636471361,0.788743274827037,1.02687854525255
23.507823929473,0.901874893641841,0.79321339834839,1.0254218164684
23.5450055073353,0.903835616656703,0.797768611636467,1.02400471768556
23.5821870851975,0.905848813395207,0.802405708491531,1.02262741160218
23.6193686630597,0.907912480398773,0.807121407493444,1.02129006170679
23.6565502409219,0.910024601633934,0.811912349184249,1.01999283101318
23.6937318187841,0.912183147301075,0.816775093461383,1.01873588075985
23.7309133966463,0.9143860726892,0.821706117198944,1.01751936906361
23.7680949745086,0.916631317077085,0.826701812115699,1.01634344951561
23.8052765523708,0.918916802681209,0.831758482909878,1.01520826970796
23.842458130233,0.921240433650977,0.836872345682295,1.01411396967779
23.8796397080952,0.923600095111767,0.842039526670924,1.01306068025455
23.9168212859574,0.925993652256449,0.847256061321807,1.01204852129533
23.9540028638197,0.928418949486049,0.852517893723051,1.01107759979147
23.9911844416819,0.930873809600315,0.857820876430749,1.01014800782802
24.0283660195441,0.933356033038993,0.863160770717892,1.00925982037593
24.0655475974063,0.935863397174674,0.868533247279798,1.00841309289473
24.1027291752685,0.938393655658119,0.873933887432293,1.00760785872104
24.1399107531307,0.940944537817036,0.879358184841811,1.00684412621574
24.177092330993,0.943513748109298,0.884801547829827,1.00612187563948
24.2142739088552,0.946098965631652,0.890259302297605,1.00544105572295
24.2514554867174,0.948697843685006,0.89572669532116,1.00480157989472
24.2886370645796,0.951308009397404,0.901198899470617,1.00420332212485
24.3258186424418,0.953927063405819,0.906671017912896,1.00364611233826
24.3630002203041,0.956552579597956,0.912138090361828,1.00312973134643
24.4001817981663,0.959182104915235,0.917595099945461,1.00265390524024
24.4373633760285,0.961813159218159,0.923036981066516,1.00221829918053
24.4745449538907,0.964443235215293,0.928458628338616,1.00182251051612
24.5117265317529,0.967069798457071,0.933854906688152,1.0014660611513
24.5489081096151,0.969690287395655,0.939220662719348,1.00114838907717
24.5860896874774,0.972302113512078,0.944550737448219,1.00086883897212
24.6232712653396,0.974902661511885,0.949839980519559,1.0006266517683
24.6604528432018,0.977489289590468,0.955083266029721,1.00042095307148
24.697634421064,0.980059329769305,0.960275510086401,1.00025074031247
24.7348159989262,0.982610088304246,0.96541169024465,1.00011486849988
24.7719975767885,0.985138846167,0.970486866965315,1.00001203443584
24.8091791546507,0.987642859600913,0.975496207247347,0.999940759250267
24.8463607325129,0.990119360752123,0.980435010587997,0.999899369105816
24.8835423103751,0.992565558377095,0.985298737423546,0.999885973925627
24.9207238882373,0.994978638627509,0.990083040196304,0.999898444001998
24.9579054660995,0.997355765913431,0.994783797179124,0.999934384357141
24.9950870439618,0.999694083845591,0.999397149164071,0.999991106750502
25.032268621824,1.00199071625758,1.00006559926343,1.00391953908407
25.0694501996862,1.00424276830866,1.00015449344508,1.00834775458179
25.1066317775484,1.00644732766778,1.00025402907723,1.01267897346447
25.1438133554106,1.00860202878506,1.00036010963861,1.01691185270957
25.1809949332728,1.01070684766204,1.00046870994821,1.02104975573281
25.2181765111351,1.01276238425613,1.00057584878305,1.025097345905
25.2553580889973,1.01476925335023,1.00067754141674,1.02905940717634
25.2925396668595,1.01672808418164,1.00076981571786,1.03294082308245
25.3297212447217,1.01863952007363,1.00084872924379,1.03674655473643
25.3669028225839,1.02050421806854,1.000910387365,1.04048161777734
25.4040844004462,1.02232284856282,1.00095096225009,1.04415105845361
25.4412659783084,1.02409609494404,1.00096671246322,1.04775992909772
25.4784475561706,1.02582465323049,1.00095400288041,1.05131326329407
25.5156291340328,1.02750923171336,1.00090932460148,1.05481605107091
25.552810711895,1.02915055060199,1.00082931451782,1.05827321446381
25.5899922897572,1.03074934167235,1.00071077419136,1.06168958380258
25.6271738676195,1.03230634791903,1.0005506877082,1.06506987506535
25.6643554454817,1.03382232321106,1.00034623819039,1.06841866862311
25.7015370233439,1.03529803195169,1.00009482268092,1.07174038966604
25.7387186012061,1.03673424874245,0.999794065158568,1.07503929056142
25.7759001790683,1.03813175805179,0.999441827488782,1.07831943534282
25.8130817569306,1.03949135388829,0.999036218171448,1.08158468647538
25.8502633347928,1.04081383947898,0.99857559880451,1.0848386939836
25.887444912655,1.04210002695268,0.998058588239906,1.08808488697033
25.9246264905172,1.0433507370288,0.99748406446372,1.0913264674998
25.9618080683794,1.04456679871159,0.996851164282966,1.09456640676688
25.9989896462416,1.04574904899027,0.996159280945475,1.09780744343023
26.0361712241039,1.04689833254493,0.995408059855586,1.10105208395073
26.0733528019661,1.04801550145865,0.994597392576168,1.10430260474819
26.1105343798283,1.04910141493585,0.993727409326612,1.1075610559703
26.1477159576905,1.05015693902707,0.992798470197258,1.11082926665628
26.1848975355527,1.0511829463603,0.991811155303822,1.1141088510748
26.222079113415,1.05218031587912,0.990766254101821,1.11740121601852
26.2592606912772,1.0531499325877,0.989664754071773,1.12070756884713
26.2964422691394,1.05409268730271,0.988507828972399,1.12402892608358
26.3336238470016,1.05500947641257,0.987296826842238,1.12736612238517
26.3708054248638,1.05590120164374,0.986033257911225,1.13071981972951
26.407987002726,1.05676876983459,0.984718782563823,1.13409051667533
26.4451685805883,1.05761309271665,0.983355199475099,1.13747855757791
26.4823501584505,1.05843508670352,0.981944434021419,1.14088414165872
26.5195317363127,1.05923567268744,0.980488527048656,1.14430733184698
26.5567133141749,1.06001577584373,0.978989624063447,1.14774806332857
26.5938948920371,1.06077632544304,0.977449964897275,1.15120615175294
26.6310764698994,1.06151825467166,0.975871873879101,1.15468130106265
26.6682580477616,1.06224250045984,0.974257750540074,1.15817311092232
26.7054396256238,1.06295000331828,0.972610060863353,1.161681083734
26.742621203486,1.06364170718281,0.970931329083275,1.16520463123478
26.7798027813482,1.06431855926739,0.969224130030839,1.16874308067936
26.8169843592104,1.06498150992541,0.967491082016638,1.17229568061642
26.8541659370727,1.06563151251945,0.965734840237755,1.17586160627169
26.8913475149349,1.06626952329949,0.963958090691628,1.17943996455445
26.9285290927971,1.0668965012896,0.962163544577332,1.18302979870644
26.9657106706593,1.06751340818334,0.960353933162918,1.18663009261387
27.0028922485215,1.06812120824761,0.958532003096373,1.1902397748045
27.0400738263838,1.06872086823533,0.956700512137148,1.19385772215197
27.077255404246,1.06931335730675,0.954862225285085,1.19748276330991
27.1144369821082,1.06989964695955,0.953019911283772,1.20111368189801
27.1516185599704,1.07048071096774,0.951176339475807,1.20474921946178
27.1888001378326,1.07105752532942,0.949334276988144,1.20838807822706
27.2259817156948,1.0716310682234,0.947496486226447,1.21202892366945
27.2631632935571,1.07220231997473,0.945665722658331,1.21567038691806
27.3003448714193,1.07277226302922,0.943844732866268,1.21931106701202
27.3375264492815,1.0733418819369,0.942036252851944,1.22294953302705
27.3747080271437,1.07391216334452,0.940243006574822,1.22658432608882
27.4118896050059,1.07448409599714,0.938467704708613,1.23021396128837
27.4490711828681,1.07505867074874,0.936713043600308,1.23383692951457
