"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"Age",1.00842615977277,0.00144642207410974,5.80111297142791,6.58761971559083e-09,1.00557138544639,1.01128903868185
"SexMale",1.52883276420475,0.0409104108737778,10.376442963279,3.17380865070094e-25,1.4110323690782,1.65646775518896
"LVEF",0.953451583861653,0.00225187494127765,-21.1675309490261,1.90267665685374e-99,0.949252708759746,0.957669032049483
