"time","n_risk","n_event","n_censor","surv","std_err","lower_ci","upper_ci"
1.21550591327201,51122,2,27,0.998664273995811,0.000160697684259242,0.998349361983812,0.998979285341349
1.24835742444152,51094,1,21,0.998644728368653,0.00016187884039405,0.998327502066842,0.99896205547158
1.28120893561104,51073,2,19,0.998605621806345,0.000164217350891568,0.998283813576674,0.998927533774588
1.31406044678055,51052,1,29,0.998586061248056,0.000165374997580273,0.99826198480736,0.998910242897145
1.37976346911958,50994,5,51,0.998488149134744,0.000171057578954125,0.998152938721387,0.998823472122052
1.41261498028909,50966,2,24,0.998448966615059,0.000173280130644693,0.998109401554628,0.998788647198326
1.44546649145861,50940,2,17,0.998409765634822,0.0001754764207139,0.998065897400537,0.998753752343612
1.51116951379763,50901,1,42,0.998390150897084,0.000176565836841283,0.998044148185288,0.998736273561366
1.57687253613666,50854,2,47,0.998350885936574,0.000178728511648117,0.998000645940446,0.998701248846504
1.60972404730618,50829,3,26,0.998291961844858,0.000181926884929781,0.997935455374896,0.998648595674623
1.6754270696452,50777,1,45,0.998272301526961,0.000182982535569623,0.997913726762064,0.998631005136526
1.70827858081472,50753,2,24,0.998232963072031,0.000185077540601789,0.997870283658666,0.998595774302486
1.74113009198423,50728,2,27,0.998193606781104,0.000187150803906553,0.99782686533362,0.9985604830208
1.77398160315374,50698,2,25,0.99815422875409,0.000189203445849986,0.997783465691254,0.998525129587549
1.77635051212356,50671,1,2,0.99813453002644,0.000190222404549425,0.997761770586451,0.998507428727729
1.80683311432326,50669,3,11,0.998075432677172,0.000193246927888937,0.997696747516049,0.998454261571801
1.83968462549277,50655,3,43,0.998016322494603,0.000196225773388315,0.997631801140233,0.99840099205663
1.9053876478318,50580,1,38,0.997996591052877,0.000197211444219763,0.997610138566851,0.998383193242197
1.93823915900131,50570,1,9,0.997976856099524,0.000198192523243402,0.997588481481885,0.998365381916627
1.97109067017083,50560,2,7,0.997937379166925,0.000200140830403549,0.997545187433832,0.998329725092889
2,50551,4,1,0.997858414368669,0.000203982228583974,0.997458696627133,0.998258292291547
2.00394218134034,50546,2,16,0.997818931188422,0.000205875901502738,0.997415503413043,0.998222522139499
2.03679369250986,50528,3,25,0.997759687664167,0.000208685687556941,0.997350755056049,0.998168787942362
2.06964520367937,50499,2,17,0.997720171646517,0.000210539767294456,0.997307606608252,0.998132907354202
2.10249671484888,50481,1,27,0.997700407375372,0.000211461240231732,0.997286037033493,0.998114949887295
2.1353482260184,50453,2,21,0.997660857679323,0.00021329409102754,0.997242896517814,0.99807899401534
2.16819973718791,50430,1,18,0.997641074596681,0.000214205339861525,0.99722132817186,0.998060997699493
2.20105124835742,50411,3,18,0.997581704157217,0.000216917833243568,0.99715664359942,0.998006945906684
2.26675427069645,50364,1,46,0.997561896721268,0.000217815987924662,0.997135076566079,0.99798889957532
2.33245729303548,50311,1,59,0.997542068812923,0.000218712269267667,0.997113492733577,0.997970829101447
2.36530880420499,50283,1,29,0.997522230257769,0.000219605816310281,0.997091903614207,0.997952742622446
2.39816031537451,50253,1,21,0.997502380254182,0.000220496734718203,0.997070308199306,0.997934639543859
2.43101182654402,50230,5,16,0.997403086766201,0.000224901699272497,0.996962384926151,0.997843983416121
2.46386333771353,50210,2,16,0.997363357505625,0.000226640509430108,0.996919249175873,0.997807663677087
2.49671484888305,50192,1,19,0.997343486542972,0.000227505430809498,0.996897683756741,0.9977894886878
2.52956636005256,50171,1,21,0.997323607659024,0.000228367729608501,0.996876115557083,0.997771300637662
2.56241787122208,50149,2,25,0.997283833242479,0.000230083964716409,0.996832978900568,0.997734891499832
2.56262833675565,50123,1,0,0.997263936511771,0.000230938066343575,0.996811408921675,0.997716669538141
2.59526938239159,50122,3,15,0.99720424631965,0.000233481423162556,0.996746736122511,0.99766196651555
2.6281208935611,50104,1,20,0.997184343632313,0.000234323511462621,0.996725183733131,0.997643715051999
2.72667542706965,50040,2,63,0.997144488142959,0.000236002790861728,0.996682038441863,0.997607152415722
2.79237844940867,49992,2,43,0.997104595980687,0.0002376731397483,0.99663887398397,0.997570535605859
2.86128201897287,49941,1,33,0.997084630329299,0.000238505510258349,0.99661727768188,0.997552202136571
2.89093298291721,49939,1,20,0.99706466427811,0.000239334985928458,0.996595686653802,0.997533862593732
2.92378449408673,49918,2,6,0.997024716176652,0.000240986595043019,0.996552502990291,0.997497153119708
2.98948751642576,49902,1,15,0.997004736522206,0.000241808581449429,0.996530913038686,0.997478785295971
3,49893,7,1,0.99686485651588,0.000247486957748408,0.996379908987183,0.997350040073127
3.0880420499343,49846,4,58,0.996784860940988,0.000250678397603528,0.996293661377384,0.997276302679184
3.18659658344284,49788,2,60,0.996744819771993,0.000252262216656688,0.996250517519557,0.997239367278724
3.21944809461235,49761,1,25,0.996724789129125,0.000253051154698347,0.99622894135705,0.997220883696895
3.25229960578187,49736,4,20,0.996644627894677,0.000256185311876104,0.99614264037242,0.997146868384192
3.31800262812089,49690,1,33,0.996624570647185,0.000256964117171983,0.996121057467154,0.997128338339978
3.44940867279895,49615,1,85,0.99660448348462,0.000257742859824813,0.996099444771903,0.997109778260226
3.54796320630749,49555,1,58,0.996584372406354,0.000258521078459365,0.996077809189856,0.997091193239566
3.580814717477,49533,2,17,0.996544133197244,0.000260071750372938,0.996034532274393,0.997053994847101
3.64651773981603,49492,3,43,0.996483726820464,0.000262383978538624,0.995969596349485,0.996998122691253
3.67936925098555,49468,1,12,0.996463582813696,0.000263150796308689,0.995947950186766,0.996979482399362
3.74507227332457,49431,1,47,0.996443424136291,0.000263916471372299,0.995926291594211,0.996960825198308
